SeriesID,ObservationDate,RealtimeStart,RealtimeEnd,Value
CPIAUCSL,2017-06-01,2020-02-11,2021-02-07,244.179
CPIAUCSL,2017-06-01,2021-02-08,2022-02-07,244.218
CPIAUCSL,2017-06-01,2022-02-08,9999-12-31,244.163
CPIAUCSL,2017-07-01,2017-08-11,2018-02-13,244.048
CPIAUCSL,2017-07-01,2018-02-14,2019-02-10,244.236
CPIAUCSL,2017-07-01,2019-02-11,2020-02-10,244.39
CPIAUCSL,2017-07-01,2020-02-11,2021-02-07,244.328
CPIAUCSL,2017-07-01,2021-02-08,2022-02-07,244.28
CPIAUCSL,2017-07-01,2022-02-08,9999-12-31,244.243
CPIAUCSL,2017-08-01,2017-09-14,2018-02-13,245.03
CPIAUCSL,2017-08-01,2018-02-14,2019-02-10,245.262
CPIAUCSL,2017-08-01,2019-02-11,2020-02-10,245.297
CPIAUCSL,2017-08-01,2020-02-11,2021-02-07,245.304
CPIAUCSL,2017-08-01,2021-02-08,2022-02-07,245.205
CPIAUCSL,2017-08-01,2022-02-08,9999-12-31,245.183
CPIAUCSL,2017-09-01,2017-10-13,2018-02-13,246.373
CPIAUCSL,2017-09-01,2018-02-14,2019-02-10,246.392
CPIAUCSL,2017-09-01,2019-02-11,2020-02-10,246.418
CPIAUCSL,2017-09-01,2020-02-11,2021-02-07,246.445
CPIAUCSL,2017-09-01,2021-02-08,2022-02-07,246.551
CPIAUCSL,2017-09-01,2022-02-08,9999-12-31,246.435
CPIAUCSL,2017-10-01,2017-11-15,2018-02-13,246.639
CPIAUCSL,2017-10-01,2018-02-14,2019-02-10,246.583
CPIAUCSL,2017-10-01,2019-02-11,2020-02-10,246.587
CPIAUCSL,2017-10-01,2020-02-11,2021-02-07,246.57
CPIAUCSL,2017-10-01,2021-02-08,2022-02-07,246.657
CPIAUCSL,2017-10-01,2022-02-08,9999-12-31,246.626
CPIAUCSL,2017-11-01,2017-12-13,2018-02-13,247.592
CPIAUCSL,2017-11-01,2018-02-14,2019-02-10,247.411
CPIAUCSL,2017-11-01,2019-02-11,2020-02-10,247.332
CPIAUCSL,2017-11-01,2020-02-11,2021-02-07,247.333
CPIAUCSL,2017-11-01,2021-02-08,2022-02-07,247.378
CPIAUCSL,2017-11-01,2022-02-08,9999-12-31,247.284
CPIAUCSL,2017-12-01,2018-01-12,2018-02-13,247.963
CPIAUCSL,2017-12-01,2018-02-14,2019-02-10,247.91
CPIAUCSL,2017-12-01,2019-02-11,2020-02-10,247.901
CPIAUCSL,2017-12-01,2020-02-11,2021-02-07,247.847
CPIAUCSL,2017-12-01,2021-02-08,2022-02-07,247.736
CPIAUCSL,2017-12-01,2022-02-08,9999-12-31,247.805
CPIAUCSL,2018-01-01,2018-02-14,2019-02-10,249.245
CPIAUCSL,2018-01-01,2019-02-11,2020-02-10,248.884
CPIAUCSL,2018-01-01,2020-02-11,2021-02-07,248.816
CPIAUCSL,2018-01-01,2021-02-08,2022-02-07,248.721
CPIAUCSL,2018-01-01,2022-02-08,2023-02-09,248.743
CPIAUCSL,2018-01-01,2023-02-10,9999-12-31,248.859
CPIAUCSL,2018-02-01,2018-03-13,2019-02-10,249.619
CPIAUCSL,2018-02-01,2019-02-11,2020-02-10,249.369
CPIAUCSL,2018-02-01,2020-02-11,2021-02-07,249.475
CPIAUCSL,2018-02-01,2021-02-08,2022-02-07,249.3
CPIAUCSL,2018-02-01,2022-02-08,2023-02-09,249.439
CPIAUCSL,2018-02-01,2023-02-10,9999-12-31,249.529
CPIAUCSL,2018-03-01,2018-04-11,2019-02-10,249.462
CPIAUCSL,2018-03-01,2019-02-11,2020-02-10,249.498
CPIAUCSL,2018-03-01,2020-02-11,2021-02-07,249.413
CPIAUCSL,2018-03-01,2021-02-08,2022-02-07,249.517
CPIAUCSL,2018-03-01,2022-02-08,2023-02-09,249.581
CPIAUCSL,2018-03-01,2023-02-10,9999-12-31,249.577
CPIAUCSL,2018-04-01,2018-05-10,2019-02-10,250.013
CPIAUCSL,2018-04-01,2019-02-11,2020-02-10,249.956
CPIAUCSL,2018-04-01,2020-02-11,2021-02-07,249.957
CPIAUCSL,2018-04-01,2021-02-08,2022-02-07,250.275
CPIAUCSL,2018-04-01,2022-02-08,2023-02-09,250.146
CPIAUCSL,2018-04-01,2023-02-10,9999-12-31,250.227
CPIAUCSL,2018-05-01,2018-06-12,2019-02-10,250.535
CPIAUCSL,2018-05-01,2019-02-11,2020-02-10,250.646
CPIAUCSL,2018-05-01,2020-02-11,2021-02-07,250.64
CPIAUCSL,2018-05-01,2021-02-08,2022-02-07,250.786
CPIAUCSL,2018-05-01,2022-02-08,2023-02-09,250.779
CPIAUCSL,2018-05-01,2023-02-10,9999-12-31,250.792
CPIAUCSL,2018-06-01,2018-07-12,2019-02-10,250.857
CPIAUCSL,2018-06-01,2019-02-11,2020-02-10,251.134
CPIAUCSL,2018-06-01,2020-02-11,2021-02-07,251.176
CPIAUCSL,2018-06-01,2021-02-08,2022-02-07,251.152
CPIAUCSL,2018-06-01,2022-02-08,2023-02-09,251.118
CPIAUCSL,2018-06-01,2023-02-10,9999-12-31,251.018
CPIAUCSL,2018-07-01,2018-08-10,2019-02-10,251.286
CPIAUCSL,2018-07-01,2019-02-11,2020-02-10,251.597
CPIAUCSL,2018-07-01,2020-02-11,2021-02-07,251.482
CPIAUCSL,2018-07-01,2021-02-08,2022-02-07,251.345
CPIAUCSL,2018-07-01,2022-02-08,2023-02-09,251.323
CPIAUCSL,2018-07-01,2023-02-10,9999-12-31,251.214
CPIAUCSL,2018-08-01,2018-09-13,2019-02-10,251.846
CPIAUCSL,2018-08-01,2019-02-11,2020-02-10,251.879
CPIAUCSL,2018-08-01,2020-02-11,2021-02-07,251.905
CPIAUCSL,2018-08-01,2021-02-08,2022-02-07,251.735
CPIAUCSL,2018-08-01,2022-02-08,2023-02-09,251.749
CPIAUCSL,2018-08-01,2023-02-10,9999-12-31,251.663
CPIAUCSL,2018-09-01,2018-10-11,2019-02-10,251.994
CPIAUCSL,2018-09-01,2019-02-11,2020-02-10,252.01
CPIAUCSL,2018-09-01,2020-02-11,2021-02-07,252.261
CPIAUCSL,2018-09-01,2021-02-08,2022-02-07,252.183
CPIAUCSL,2018-09-01,2022-02-08,2023-02-09,252.239
CPIAUCSL,2018-09-01,2023-02-10,9999-12-31,252.182
CPIAUCSL,2018-10-01,2018-11-14,2019-02-10,252.827
CPIAUCSL,2018-10-01,2019-02-11,2020-02-10,252.794
CPIAUCSL,2018-10-01,2020-02-11,2021-02-07,252.777
CPIAUCSL,2018-10-01,2021-02-08,2022-02-07,252.899
CPIAUCSL,2018-10-01,2022-02-08,2023-02-09,252.862
CPIAUCSL,2018-10-01,2023-02-10,9999-12-31,252.772
CPIAUCSL,2018-11-01,2018-12-12,2019-02-10,252.876
CPIAUCSL,2018-11-01,2019-02-11,2020-02-10,252.76
CPIAUCSL,2018-11-01,2020-02-11,2021-02-07,252.662
CPIAUCSL,2018-11-01,2021-02-08,2022-02-07,252.822
CPIAUCSL,2018-11-01,2022-02-08,2023-02-09,252.657
CPIAUCSL,2018-11-01,2023-02-10,9999-12-31,252.594
CPIAUCSL,2018-12-01,2019-01-11,2019-02-10,252.733
CPIAUCSL,2018-12-01,2019-02-11,2020-02-10,252.723
CPIAUCSL,2018-12-01,2020-02-11,2021-02-07,252.653
CPIAUCSL,2018-12-01,2021-02-08,2022-02-07,252.493
CPIAUCSL,2018-12-01,2022-02-08,2023-02-09,252.551
CPIAUCSL,2018-12-01,2023-02-10,9999-12-31,252.767
CPIAUCSL,2019-01-01,2019-02-13,2020-02-10,252.673
CPIAUCSL,2019-01-01,2020-02-11,2021-02-07,252.55
CPIAUCSL,2019-01-01,2021-02-08,2022-02-07,252.441
CPIAUCSL,2019-01-01,2022-02-08,2023-02-09,252.47
CPIAUCSL,2019-01-01,2023-02-10,2024-02-08,252.718
CPIAUCSL,2019-01-01,2024-02-09,9999-12-31,252.561
CPIAUCSL,2019-02-01,2019-03-12,2020-02-10,253.113
CPIAUCSL,2019-02-01,2020-02-11,2021-02-07,253.181
CPIAUCSL,2019-02-01,2021-02-08,2022-02-07,252.969
CPIAUCSL,2019-02-01,2022-02-08,2023-02-09,253.135
CPIAUCSL,2019-02-01,2023-02-10,2024-02-08,253.322
CPIAUCSL,2019-02-01,2024-02-09,9999-12-31,253.319
CPIAUCSL,2019-03-01,2019-04-10,2020-02-10,254.148
CPIAUCSL,2019-03-01,2020-02-11,2021-02-07,254.095
CPIAUCSL,2019-03-01,2021-02-08,2022-02-07,254.147
CPIAUCSL,2019-03-01,2022-02-08,2023-02-09,254.273
CPIAUCSL,2019-03-01,2023-02-10,2024-02-08,254.202
CPIAUCSL,2019-03-01,2024-02-09,9999-12-31,254.277
CPIAUCSL,2019-04-01,2019-05-10,2020-02-10,254.958
CPIAUCSL,2019-04-01,2020-02-11,2021-02-07,254.943
CPIAUCSL,2019-04-01,2021-02-08,2022-02-07,255.326
CPIAUCSL,2019-04-01,2022-02-08,2023-02-09,255.163
CPIAUCSL,2019-04-01,2023-02-10,2024-02-08,255.211
CPIAUCSL,2019-04-01,2024-02-09,9999-12-31,255.233
CPIAUCSL,2019-05-01,2019-06-12,2020-02-10,255.155
CPIAUCSL,2019-05-01,2020-02-11,2021-02-07,255.167
CPIAUCSL,2019-05-01,2021-02-08,2022-02-07,255.371
CPIAUCSL,2019-05-01,2022-02-08,2023-02-09,255.325
CPIAUCSL,2019-05-01,2023-02-10,2024-02-08,255.29
CPIAUCSL,2019-05-01,2024-02-09,9999-12-31,255.296
CPIAUCSL,2019-06-01,2019-07-11,2020-02-10,255.305
CPIAUCSL,2019-06-01,2020-02-11,2021-02-07,255.402
CPIAUCSL,2019-06-01,2021-02-08,2022-02-07,255.423
CPIAUCSL,2019-06-01,2022-02-08,2023-02-09,255.361
CPIAUCSL,2019-06-01,2023-02-10,2024-02-08,255.159
CPIAUCSL,2019-06-01,2024-02-09,9999-12-31,255.213
CPIAUCSL,2019-07-01,2019-08-13,2020-02-10,256.161
CPIAUCSL,2019-07-01,2020-02-11,2021-02-07,256.087
CPIAUCSL,2019-07-01,2021-02-08,2022-02-07,255.925
CPIAUCSL,2019-07-01,2022-02-08,2023-02-09,255.9
CPIAUCSL,2019-07-01,2023-02-10,2024-02-08,255.685
CPIAUCSL,2019-07-01,2024-02-09,9999-12-31,255.802
CPIAUCSL,2019-08-01,2019-09-12,2020-02-10,256.3
CPIAUCSL,2019-08-01,2020-02-11,2021-02-07,256.294
CPIAUCSL,2019-08-01,2021-02-08,2022-02-07,256.118
CPIAUCSL,2019-08-01,2022-02-08,2023-02-09,256.179
CPIAUCSL,2019-08-01,2023-02-10,2024-02-08,256.059
CPIAUCSL,2019-08-01,2024-02-09,9999-12-31,256.036
CPIAUCSL,2019-09-01,2019-10-10,2020-02-10,256.358
CPIAUCSL,2019-09-01,2020-02-11,2021-02-07,256.593
CPIAUCSL,2019-09-01,2021-02-08,2022-02-07,256.532
CPIAUCSL,2019-09-01,2022-02-08,2023-02-09,256.596
CPIAUCSL,2019-09-01,2023-02-10,2024-02-08,256.511
CPIAUCSL,2019-09-01,2024-02-09,9999-12-31,256.43
CPIAUCSL,2019-10-01,2019-11-13,2020-02-10,257.271
CPIAUCSL,2019-10-01,2020-02-11,2021-02-07,257.229
CPIAUCSL,2019-10-01,2021-02-08,2022-02-07,257.387
CPIAUCSL,2019-10-01,2022-02-08,2023-02-09,257.305
CPIAUCSL,2019-10-01,2023-02-10,2024-02-08,257.244
CPIAUCSL,2019-10-01,2024-02-09,9999-12-31,257.155
CPIAUCSL,2019-11-01,2019-12-11,2020-02-10,257.936
CPIAUCSL,2019-11-01,2020-02-11,2021-02-07,257.824
CPIAUCSL,2019-11-01,2021-02-08,2022-02-07,257.989
CPIAUCSL,2019-11-01,2022-02-08,2023-02-09,257.788
CPIAUCSL,2019-11-01,2023-02-10,2024-02-08,257.803
CPIAUCSL,2019-11-01,2024-02-09,9999-12-31,257.879
CPIAUCSL,2019-12-01,2020-01-14,2020-02-10,258.501
CPIAUCSL,2019-12-01,2020-02-11,2021-02-07,258.444
CPIAUCSL,2019-12-01,2021-02-08,2022-02-07,258.203
CPIAUCSL,2019-12-01,2022-02-08,2023-02-09,258.263
CPIAUCSL,2019-12-01,2023-02-10,2024-02-08,258.616
CPIAUCSL,2019-12-01,2024-02-09,9999-12-31,258.63
CPIAUCSL,2020-01-01,2020-02-13,2021-02-07,258.82
CPIAUCSL,2020-01-01,2021-02-08,2022-02-07,258.687
CPIAUCSL,2020-01-01,2022-02-08,2023-02-09,258.682
CPIAUCSL,2020-01-01,2023-02-10,2024-02-08,259.037
CPIAUCSL,2020-01-01,2024-02-09,2025-02-11,258.906
CPIAUCSL,2020-01-01,2025-02-12,9999-12-31,259.127
CPIAUCSL,2020-02-01,2020-03-11,2021-02-07,259.05
CPIAUCSL,2020-02-01,2021-02-08,2022-02-07,258.824
CPIAUCSL,2020-02-01,2022-02-08,2023-02-09,259.007
CPIAUCSL,2020-02-01,2023-02-10,2024-02-08,259.248
CPIAUCSL,2020-02-01,2024-02-09,2025-02-11,259.246
CPIAUCSL,2020-02-01,2025-02-12,9999-12-31,259.25
CPIAUCSL,2020-03-01,2020-04-10,2021-02-07,257.953
CPIAUCSL,2020-03-01,2021-02-08,2022-02-07,257.989
CPIAUCSL,2020-03-01,2022-02-08,2023-02-09,258.165
CPIAUCSL,2020-03-01,2023-02-10,2024-02-08,258.124
CPIAUCSL,2020-03-01,2024-02-09,2025-02-11,258.15
CPIAUCSL,2020-03-01,2025-02-12,9999-12-31,258.076
CPIAUCSL,2020-04-01,2020-05-12,2021-02-07,255.902
CPIAUCSL,2020-04-01,2021-02-08,2022-02-07,256.192
CPIAUCSL,2020-04-01,2022-02-08,2023-02-09,256.094
CPIAUCSL,2020-04-01,2023-02-10,2024-02-08,256.092
CPIAUCSL,2020-04-01,2024-02-09,2025-02-11,256.126
CPIAUCSL,2020-04-01,2025-02-12,9999-12-31,256.032
CPIAUCSL,2020-05-01,2020-06-10,2021-02-07,255.768
CPIAUCSL,2020-05-01,2021-02-08,2022-02-07,255.942
CPIAUCSL,2020-05-01,2022-02-08,2023-02-09,255.944
CPIAUCSL,2020-05-01,2023-02-10,2024-02-08,255.868
CPIAUCSL,2020-05-01,2024-02-09,2025-02-11,255.848
CPIAUCSL,2020-05-01,2025-02-12,9999-12-31,255.802
CPIAUCSL,2020-06-01,2020-07-14,2021-02-07,257.214
CPIAUCSL,2020-06-01,2021-02-08,2022-02-07,257.282
CPIAUCSL,2020-06-01,2022-02-08,2023-02-09,257.217
CPIAUCSL,2020-06-01,2023-02-10,2024-02-08,256.986
CPIAUCSL,2020-06-01,2024-02-09,2025-02-11,257.004
CPIAUCSL,2020-06-01,2025-02-12,9999-12-31,257.042
CPIAUCSL,2020-07-01,2020-08-12,2021-02-07,258.723
CPIAUCSL,2020-07-01,2021-02-08,2022-02-07,258.604
CPIAUCSL,2020-07-01,2022-02-08,2023-02-09,258.543
CPIAUCSL,2020-07-01,2023-02-10,2024-02-08,258.278
CPIAUCSL,2020-07-01,2024-02-09,2025-02-11,258.408
CPIAUCSL,2020-07-01,2025-02-12,9999-12-31,258.352
CPIAUCSL,2020-08-01,2020-09-11,2021-02-07,259.681
CPIAUCSL,2020-08-01,2021-02-08,2022-02-07,259.511
CPIAUCSL,2020-08-01,2022-02-08,2023-02-09,259.58
CPIAUCSL,2020-08-01,2023-02-10,2024-02-08,259.411
CPIAUCSL,2020-08-01,2024-02-09,2025-02-11,259.366
CPIAUCSL,2020-08-01,2025-02-12,9999-12-31,259.316
CPIAUCSL,2020-09-01,2020-10-13,2021-02-07,260.209
CPIAUCSL,2020-09-01,2021-02-08,2022-02-07,260.149
CPIAUCSL,2020-09-01,2022-02-08,2023-02-09,260.19
CPIAUCSL,2020-09-01,2023-02-10,2024-02-08,260.029
CPIAUCSL,2020-09-01,2024-02-09,2025-02-11,259.951
CPIAUCSL,2020-09-01,2025-02-12,9999-12-31,259.997
CPIAUCSL,2020-10-01,2020-11-12,2021-02-07,260.325
CPIAUCSL,2020-10-01,2021-02-08,2022-02-07,260.462
CPIAUCSL,2020-10-01,2022-02-08,2023-02-09,260.352
CPIAUCSL,2020-10-01,2023-02-10,2024-02-08,260.286
CPIAUCSL,2020-10-01,2024-02-09,2025-02-11,260.249
CPIAUCSL,2020-10-01,2025-02-12,9999-12-31,260.319
CPIAUCSL,2020-11-01,2020-12-10,2021-02-07,260.817
CPIAUCSL,2020-11-01,2021-02-08,2022-02-07,260.927
CPIAUCSL,2020-11-01,2022-02-08,2023-02-09,260.721
CPIAUCSL,2020-11-01,2023-02-10,2024-02-08,260.813
CPIAUCSL,2020-11-01,2024-02-09,2025-02-11,260.895
CPIAUCSL,2020-11-01,2025-02-12,9999-12-31,260.911
CPIAUCSL,2020-12-01,2021-01-13,2021-02-07,261.775
CPIAUCSL,2020-12-01,2021-02-08,2022-02-07,261.56
CPIAUCSL,2020-12-01,2022-02-08,2023-02-09,261.564
CPIAUCSL,2020-12-01,2023-02-10,2024-02-08,262.035
CPIAUCSL,2020-12-01,2024-02-09,2025-02-11,262.005
CPIAUCSL,2020-12-01,2025-02-12,9999-12-31,262.045
CPIAUCSL,2021-01-01,2021-02-10,2022-02-07,262.231
CPIAUCSL,2021-01-01,2022-02-08,2023-02-09,262.2
CPIAUCSL,2021-01-01,2023-02-10,2024-02-08,262.65
CPIAUCSL,2021-01-01,2024-02-09,2025-02-11,262.518
CPIAUCSL,2021-01-01,2025-02-12,2026-02-12,262.639
CPIAUCSL,2021-01-01,2026-02-13,9999-12-31,262.687
CPIAUCSL,2021-02-01,2021-03-10,2022-02-07,263.161
CPIAUCSL,2021-02-01,2022-02-08,2023-02-09,263.346
CPIAUCSL,2021-02-01,2023-02-10,2024-02-08,263.638
CPIAUCSL,2021-02-01,2024-02-09,2025-02-11,263.583
CPIAUCSL,2021-02-01,2025-02-12,2026-02-12,263.573
CPIAUCSL,2021-02-01,2026-02-13,9999-12-31,263.579
CPIAUCSL,2021-03-01,2021-04-13,2022-02-07,264.793
CPIAUCSL,2021-03-01,2022-02-08,2023-02-09,265.028
CPIAUCSL,2021-03-01,2023-02-10,2024-02-08,264.914
CPIAUCSL,2021-03-01,2024-02-09,2025-02-11,264.91
CPIAUCSL,2021-03-01,2025-02-12,2026-02-12,264.847
CPIAUCSL,2021-03-01,2026-02-13,9999-12-31,264.961
CPIAUCSL,2021-04-01,2021-05-12,2022-02-07,266.832
CPIAUCSL,2021-04-01,2022-02-08,2023-02-09,266.727
CPIAUCSL,2021-04-01,2023-02-10,2024-02-08,266.67
CPIAUCSL,2021-04-01,2024-02-09,2025-02-11,266.752
CPIAUCSL,2021-04-01,2025-02-12,2026-02-12,266.625
CPIAUCSL,2021-04-01,2026-02-13,9999-12-31,266.614
CPIAUCSL,2021-05-01,2021-06-10,2022-02-07,268.551
CPIAUCSL,2021-05-01,2022-02-08,2023-02-09,268.599
CPIAUCSL,2021-05-01,2023-02-10,2024-02-08,268.444
CPIAUCSL,2021-05-01,2024-02-09,2025-02-11,268.452
CPIAUCSL,2021-05-01,2025-02-12,2026-02-12,268.404
CPIAUCSL,2021-05-01,2026-02-13,9999-12-31,268.383
CPIAUCSL,2021-06-01,2021-07-13,2022-02-07,270.981
CPIAUCSL,2021-06-01,2022-02-08,2023-02-09,270.955
CPIAUCSL,2021-06-01,2023-02-10,2024-02-08,270.559
CPIAUCSL,2021-06-01,2024-02-09,2025-02-11,270.664
CPIAUCSL,2021-06-01,2025-02-12,2026-02-12,270.71
CPIAUCSL,2021-06-01,2026-02-13,9999-12-31,270.654
CPIAUCSL,2021-07-01,2021-08-11,2022-02-07,272.265
CPIAUCSL,2021-07-01,2022-02-08,2023-02-09,272.184
CPIAUCSL,2021-07-01,2023-02-10,2024-02-08,271.764
CPIAUCSL,2021-07-01,2024-02-09,2025-02-11,271.994
CPIAUCSL,2021-07-01,2025-02-12,2026-02-12,271.965
CPIAUCSL,2021-07-01,2026-02-13,9999-12-31,271.903
CPIAUCSL,2021-08-01,2021-09-14,2022-02-07,273.012
CPIAUCSL,2021-08-01,2022-02-08,2023-02-09,273.092
CPIAUCSL,2021-08-01,2023-02-10,2024-02-08,272.87
CPIAUCSL,2021-08-01,2024-02-09,2025-02-11,272.789
CPIAUCSL,2021-08-01,2025-02-12,2026-02-12,272.752
CPIAUCSL,2021-08-01,2026-02-13,9999-12-31,272.676
CPIAUCSL,2021-09-01,2021-10-13,2022-02-07,274.138
CPIAUCSL,2021-09-01,2022-02-08,2023-02-09,274.214
CPIAUCSL,2021-09-01,2023-02-10,2024-02-08,274.028
CPIAUCSL,2021-09-01,2024-02-09,2025-02-11,273.887
CPIAUCSL,2021-09-01,2025-02-12,2026-02-12,273.942
CPIAUCSL,2021-09-01,2026-02-13,9999-12-31,273.91
CPIAUCSL,2021-10-01,2021-11-10,2022-02-07,276.724
CPIAUCSL,2021-10-01,2022-02-08,2023-02-09,276.59
CPIAUCSL,2021-10-01,2023-02-10,2024-02-08,276.522
CPIAUCSL,2021-10-01,2024-02-09,2025-02-11,276.434
CPIAUCSL,2021-10-01,2025-02-12,2026-02-12,276.528
CPIAUCSL,2021-10-01,2026-02-13,9999-12-31,276.55
CPIAUCSL,2021-11-01,2021-12-10,2022-02-07,278.88
CPIAUCSL,2021-11-01,2022-02-08,2023-02-09,278.524
CPIAUCSL,2021-11-01,2023-02-10,2024-02-08,278.711
CPIAUCSL,2021-11-01,2024-02-09,2025-02-11,278.799
CPIAUCSL,2021-11-01,2025-02-12,2026-02-12,278.824
CPIAUCSL,2021-11-01,2026-02-13,9999-12-31,278.919
CPIAUCSL,2021-12-01,2022-01-12,2022-02-07,280.192
CPIAUCSL,2021-12-01,2022-02-08,2023-02-09,280.126
CPIAUCSL,2021-12-01,2023-02-10,2024-02-08,280.887
CPIAUCSL,2021-12-01,2024-02-09,2025-02-11,280.808
CPIAUCSL,2021-12-01,2025-02-12,2026-02-12,280.806
CPIAUCSL,2021-12-01,2026-02-13,9999-12-31,280.845
CPIAUCSL,2022-01-01,2022-02-10,2023-02-09,281.933
CPIAUCSL,2022-01-01,2023-02-10,2024-02-08,282.599
CPIAUCSL,2022-01-01,2024-02-09,2025-02-11,282.39
CPIAUCSL,2022-01-01,2025-02-12,2026-02-12,282.542
CPIAUCSL,2022-01-01,2026-02-13,9999-12-31,282.543
CPIAUCSL,2022-02-01,2022-03-10,2023-02-09,284.182
CPIAUCSL,2022-02-01,2023-02-10,2024-02-08,284.61
CPIAUCSL,2022-02-01,2024-02-09,2025-02-11,284.535
CPIAUCSL,2022-02-01,2025-02-12,2026-02-12,284.525
CPIAUCSL,2022-02-01,2026-02-13,9999-12-31,284.5
CPIAUCSL,2022-03-01,2022-04-12,2023-02-09,287.708
CPIAUCSL,2022-03-01,2023-02-10,2024-02-08,287.472
CPIAUCSL,2022-03-01,2024-02-09,2025-02-11,287.553
CPIAUCSL,2022-03-01,2025-02-12,2026-02-12,287.467
CPIAUCSL,2022-03-01,2026-02-13,9999-12-31,287.674
CPIAUCSL,2022-04-01,2022-05-11,2023-02-09,288.663
CPIAUCSL,2022-04-01,2023-02-10,2024-02-08,288.611
CPIAUCSL,2022-04-01,2024-02-09,2025-02-11,288.764
CPIAUCSL,2022-04-01,2025-02-12,2026-02-12,288.582
CPIAUCSL,2022-04-01,2026-02-13,9999-12-31,288.561
CPIAUCSL,2022-05-01,2022-06-10,2023-02-09,291.474
CPIAUCSL,2022-05-01,2023-02-10,2024-02-08,291.268
CPIAUCSL,2022-05-01,2024-02-09,2025-02-11,291.359
CPIAUCSL,2022-05-01,2025-02-12,2026-02-12,291.299
CPIAUCSL,2022-05-01,2026-02-13,9999-12-31,291.298
CPIAUCSL,2022-06-01,2022-07-13,2023-02-09,295.328
CPIAUCSL,2022-06-01,2023-02-10,2024-02-08,294.728
CPIAUCSL,2022-06-01,2024-02-09,2025-02-11,294.996
CPIAUCSL,2022-06-01,2025-02-12,2026-02-12,295.072
CPIAUCSL,2022-06-01,2026-02-13,9999-12-31,294.957
CPIAUCSL,2022-07-01,2022-08-10,2023-02-09,295.271
CPIAUCSL,2022-07-01,2023-02-10,2024-02-08,294.628
CPIAUCSL,2022-07-01,2024-02-09,2025-02-11,294.977
CPIAUCSL,2022-07-01,2025-02-12,2026-02-12,294.94
CPIAUCSL,2022-07-01,2026-02-13,9999-12-31,294.913
CPIAUCSL,2022-08-01,2022-09-13,2023-02-09,295.62
CPIAUCSL,2022-08-01,2023-02-10,2024-02-08,295.32
CPIAUCSL,2022-08-01,2024-02-09,2025-02-11,295.209
CPIAUCSL,2022-08-01,2025-02-12,2026-02-12,295.162
CPIAUCSL,2022-08-01,2026-02-13,9999-12-31,295.097
CPIAUCSL,2022-09-01,2022-10-13,2023-02-09,296.761
CPIAUCSL,2022-09-01,2023-02-10,2024-02-08,296.539
CPIAUCSL,2022-09-01,2024-02-09,2025-02-11,296.341
CPIAUCSL,2022-09-01,2025-02-12,2026-02-12,296.421
CPIAUCSL,2022-09-01,2026-02-13,9999-12-31,296.349
CPIAUCSL,2022-10-01,2022-11-10,2023-02-09,298.062
CPIAUCSL,2022-10-01,2023-02-10,2024-02-08,297.987
CPIAUCSL,2022-10-01,2024-02-09,2025-02-11,297.863
CPIAUCSL,2022-10-01,2025-02-12,2026-02-12,297.979
CPIAUCSL,2022-10-01,2026-02-13,9999-12-31,298.007
CPIAUCSL,2022-11-01,2022-12-13,2023-02-09,298.349
CPIAUCSL,2022-11-01,2023-02-10,2024-02-08,298.598
CPIAUCSL,2022-11-01,2024-02-09,2025-02-11,298.648
CPIAUCSL,2022-11-01,2025-02-12,2026-02-12,298.708
CPIAUCSL,2022-11-01,2026-02-13,9999-12-31,298.786
CPIAUCSL,2022-12-01,2023-01-12,2023-02-09,298.112
CPIAUCSL,2022-12-01,2023-02-10,2024-02-08,298.99
CPIAUCSL,2022-12-01,2024-02-09,2025-02-11,298.812
CPIAUCSL,2022-12-01,2025-02-12,2026-02-12,298.808
CPIAUCSL,2022-12-01,2026-02-13,9999-12-31,298.832
CPIAUCSL,2023-01-01,2023-02-14,2024-02-08,300.536
CPIAUCSL,2023-01-01,2024-02-09,2025-02-11,300.356
CPIAUCSL,2023-01-01,2025-02-12,2026-02-12,300.456
CPIAUCSL,2023-01-01,2026-02-13,9999-12-31,300.42
CPIAUCSL,2023-02-01,2023-03-14,2024-02-08,301.648
CPIAUCSL,2023-02-01,2024-02-09,2025-02-11,301.509
CPIAUCSL,2023-02-01,2025-02-12,2026-02-12,301.476
CPIAUCSL,2023-02-01,2026-02-13,9999-12-31,301.45
CPIAUCSL,2023-03-01,2023-04-12,2024-02-08,301.808
CPIAUCSL,2023-03-01,2024-02-09,2025-02-11,301.744
CPIAUCSL,2023-03-01,2025-02-12,2026-02-12,301.643
CPIAUCSL,2023-03-01,2026-02-13,9999-12-31,301.821
CPIAUCSL,2023-04-01,2023-05-10,2024-02-08,302.918
CPIAUCSL,2023-04-01,2024-02-09,2025-02-11,303.032
CPIAUCSL,2023-04-01,2025-02-12,2026-02-12,302.858
CPIAUCSL,2023-04-01,2026-02-13,9999-12-31,302.845
CPIAUCSL,2023-05-01,2023-06-13,2024-02-08,303.294
CPIAUCSL,2023-05-01,2024-02-09,2025-02-11,303.365
CPIAUCSL,2023-05-01,2025-02-12,2026-02-12,303.316
CPIAUCSL,2023-05-01,2026-02-13,9999-12-31,303.334
CPIAUCSL,2023-06-01,2023-07-12,2024-02-08,303.841
CPIAUCSL,2023-06-01,2024-02-09,2025-02-11,304.003
CPIAUCSL,2023-06-01,2025-02-12,2026-02-12,304.099
